user1	user2	co-occurance number
11153	15923	8
11153	18016	7
11153	227	9
11153	27420	7
11153	24469	10
11153	6672	7
11153	15937	11
11153	5142	10
11153	4931	8
11153	22963	7
11153	4649	9
11153	2767	7
11153	2572	7
11153	2306	7
11153	530	8
11153	12261	7
11153	11269	11
11153	12818	12
11153	30896	14
11153	1255	7
10985	18662	9
10985	18012	10
10985	30396	7
10985	18611	7
10985	2454	10
10985	8824	7
10985	1400	7
10985	29339	8
10985	27256	9
10985	12076	9
10985	15755	8
10985	16136	8
10985	24149	8
10985	15725	9
10985	9643	8
10985	9991	10
10985	9974	8
10985	26797	8
10985	10386	7
10985	14919	8
10985	9329	8
10985	4960	7
10985	28880	8
10985	510	9
10985	9018	11
10985	28091	8
10985	7726	9
10985	23270	7
10985	8191	8
10985	24504	9
10985	8816	10
10985	25420	11
10985	18438	8
10985	26988	7
10985	24200	9
10985	2969	7
10985	19180	8
10985	10392	8
10985	5121	7
10985	18193	10
10985	1188	9
10985	28944	9
10985	4124	9
10985	21827	7
10985	21666	8
10985	5389	8
10985	10700	9
10985	19227	10
10985	11390	7
10985	10698	8
10985	17890	7
10985	30596	7
10985	28956	10
10985	18487	10
10985	13729	8
10985	15344	9
10985	5375	9
10985	25326	8
10985	22896	7
10985	17478	8
10985	15978	7
10985	4682	7
10985	23658	7
10985	6593	10
10985	455	8
10985	1900	7
10985	15604	10
10985	16719	9
10985	593	7
10985	20102	9
10985	5370	10
10985	17811	8
10985	29717	9
10985	26158	10
10985	23819	7
10985	16901	9
10985	28669	8
10985	16909	10
10985	29782	9
10985	26404	10
10985	17603	8
10985	23545	8
10985	27368	7
10985	10143	7
10985	17885	7
10985	17196	8
10985	5768	9
10985	22241	7
10985	9438	11
10985	8297	7
10985	5387	10
10985	15805	7
10985	5070	7
10985	23117	9
10985	30937	7
10985	5825	7
10985	15094	7
10985	13147	10
10985	782	7
10985	24687	7
10985	25093	7
10985	1152	9
10985	26191	7
10985	31016	10
10985	6915	7
10985	18513	7
10985	8796	8
10985	16307	7
10985	16865	9
10985	22502	7
10985	5022	7
10985	18155	10
10985	24325	8
10985	29249	11
10985	4729	8
10985	20687	7
10985	223	11
10985	4184	8
10985	4732	9
10985	24690	10
10985	13658	8
10985	3307	11
10985	13503	7
10985	15925	7
10985	10352	11
10985	7017	7
10985	28237	7
10985	846	7
10985	17149	8
10985	6852	7
10985	29117	10
10985	7102	11
10985	30952	7
10985	28113	7
10985	4653	7
10985	648	8
10985	8811	7
10985	11256	7
10985	12390	8
10985	25332	7
10985	4455	8
10985	12464	9
10985	7879	8
10985	1926	8
10985	10285	9
10985	28800	7
10985	26918	10
10985	16572	7
10985	28787	10
10985	7505	7
10985	20324	8
10985	5495	7
10985	10709	8
10985	12320	10
10985	17856	11
10985	21609	7
10985	11493	8
10985	2024	10
10985	20520	10
10985	21659	7
10985	13578	10
10985	2084	11
10985	30835	7
10985	30392	9
10985	16926	10
10985	24146	8
10985	2946	8
10985	10978	9
10985	5657	8
10985	13256	10
10985	23910	11
10985	19325	8
10985	16885	8
10985	3313	10
10985	3704	7
10985	27443	7
10985	27629	9
10985	22205	11
10985	670	7
10985	11218	8
10985	227	8
10985	27420	7
10985	24469	9
10985	15937	9
10985	4649	8
10985	2767	7
10985	2572	7
10985	12261	8
10985	12818	11
10985	30896	10
10985	1255	8
18662	30396	7
18662	29339	7
18662	12076	7
18662	15755	7
18662	9643	7
18662	9991	9
18662	10386	7
18662	14919	8
18662	510	8
18662	9018	9
18662	8191	7
18662	24504	8
18662	25420	9
18662	18438	7
18662	19180	7
18662	10392	7
18662	1188	7
18662	28944	8
18662	21666	7
18662	19227	8
18662	25326	7
18662	17478	7
18662	4682	7
18662	6593	9
18662	1900	7
18662	16719	8
18662	20102	7
18662	17811	7
18662	16901	8
18662	28669	7
18662	26404	9
18662	17603	7
18662	23545	8
18662	17196	7
18662	9438	9
18662	5387	9
18662	15805	7
18662	5070	7
18662	23117	8
18662	26191	7
18662	31016	9
18662	8796	7
18662	16865	8
18662	5022	7
18662	24325	7
18662	29249	9
18662	4729	7
18662	4732	8
18662	7017	7
18662	28237	7
18662	6852	7
18662	29117	9
18662	28113	7
18662	648	7
18662	8811	7
18662	12390	7
18662	12464	8
18662	7879	7
18662	10285	8
18662	26918	8
18662	28787	8
18662	12320	9
18662	21609	7
18662	11493	7
18662	2084	9
18662	30835	7
18662	24146	7
18662	5657	7
18662	23910	9
18662	19325	7
18662	3704	7
18662	22205	9
18662	11218	7
18662	24469	8
18662	2767	7
18662	30896	9
18662	1255	7
22976	16909	7
18012	16202	7
18012	30396	7
18012	18611	8
18012	28489	7
18012	2454	10
18012	16543	7
18012	8824	7
18012	4266	7
18012	1400	7
18012	29339	8
18012	27256	10
18012	12076	9
18012	15755	7
18012	16136	7
18012	24149	8
18012	15725	9
18012	9643	10
18012	9991	10
18012	9974	8
18012	26797	9
18012	10386	7
18012	14919	8
18012	9329	7
18012	4960	7
18012	28880	7
18012	510	10
18012	9018	10
18012	28091	8
18012	7726	10
18012	23270	7
18012	13259	7
18012	5789	7
18012	8191	8
18012	24504	10
18012	8816	11
18012	25420	11
18012	18438	8
18012	26988	8
18012	24200	10
18012	2969	8
18012	19180	7
18012	10392	8
18012	5121	8
18012	18193	10
18012	18766	7
18012	1188	8
18012	18046	7
18012	28944	9
18012	4124	10
18012	21827	7
18012	21666	8
18012	5389	9
18012	10700	8
18012	27493	7
18012	19227	10
18012	10698	7
18012	30596	7
18012	28956	10
18012	3318	7
18012	18487	10
18012	13729	7
18012	15344	9
18012	5375	9
18012	25326	10
18012	22896	8
18012	17478	9
18012	15978	8
18012	4682	7
18012	23658	8
18012	6593	11
18012	455	8
18012	1900	7
18012	15604	10
18012	16719	9
18012	593	9
18012	20102	8
18012	5370	9
18012	17811	8
18012	29717	8
18012	26158	10
18012	23819	7
18012	16901	9
18012	28669	8
18012	16909	11
18012	29782	9
18012	8637	7
18012	26404	11
18012	17603	9
18012	23545	8
18012	10143	7
18012	17196	10
18012	5768	9
18012	22241	7
18012	9438	11
18012	20168	7
18012	8297	8
18012	5387	10
18012	15805	7
18012	5070	8
18012	23117	9
18012	30937	8
18012	5825	7
18012	13147	10
18012	782	8
18012	25093	7
18012	1152	9
18012	26191	7
18012	31016	10
18012	6915	7
18012	18513	7
18012	8796	9
18012	16307	7
18012	16865	9
18012	22502	8
18012	5022	8
18012	18155	9
18012	24325	8
18012	29249	11
18012	4729	9
18012	811	7
18012	4142	7
18012	20687	8
18012	223	10
18012	64	7
18012	4184	9
18012	4732	10
18012	24690	9
18012	13658	8
18012	4486	7
18012	29242	7
18012	3307	12
18012	7157	7
18012	23011	7
18012	13503	7
18012	20473	7
18012	10352	10
18012	18827	7
18012	7017	7
18012	28237	7
18012	846	9
18012	17149	8
18012	6852	7
18012	29117	11
18012	13133	7
18012	7102	10
18012	30952	7
18012	28113	8
18012	648	10
18012	8811	8
18012	11256	7
18012	12390	8
18012	25332	7
18012	4455	8
18012	17809	7
18012	4680	7
18012	7829	7
18012	12464	8
18012	7879	9
18012	815	7
18012	1926	8
18012	10285	9
18012	28800	7
18012	1520	7
18012	26918	9
18012	16572	7
18012	28787	10
18012	7505	8
18012	20324	8
18012	10709	9
18012	12320	11
18012	17856	10
18012	21609	7
18012	11493	8
18012	2024	10
18012	5220	7
18012	20520	10
18012	21659	7
18012	7280	7
18012	13578	10
18012	2084	12
18012	30835	7
18012	30392	8
18012	9903	7
18012	15603	7
18012	16926	10
18012	24146	7
18012	28642	7
18012	2946	7
18012	29620	7
18012	10978	9
18012	5657	7
18012	13256	11
18012	23910	10
18012	19325	9
18012	16885	8
18012	3313	11
18012	15823	7
18012	3704	8
18012	27443	7
18012	27629	10
18012	22205	11
18012	670	7
18012	11218	7
18012	18016	7
18012	227	9
18012	27420	7
18012	24469	10
18012	6672	7
18012	15937	8
18012	4649	8
18012	2767	7
18012	12261	7
18012	12818	12
18012	30896	11
18012	1255	7
16202	26404	7
16202	3307	7
16202	2084	7
16202	3313	7
16202	12818	7
4249	510	7
25528	4146	7
25528	2193	7
25528	30396	7
25528	18611	7
25528	17263	7
25528	2454	9
25528	8427	9
25528	16543	7
25528	26980	7
25528	8824	7
25528	4266	10
25528	7473	8
25528	12178	7
25528	11938	10
25528	27268	7
25528	29339	8
25528	27256	8
25528	24268	7
25528	11660	8
25528	12076	7
25528	2196	8
25528	15755	7
25528	2421	7
25528	24149	9
25528	19558	7
25528	15725	8
25528	9643	8
25528	9991	9
25528	10697	9
25528	9974	7
25528	4004	7
25528	26797	8
25528	10386	7
25528	14919	7
25528	12759	7
25528	18229	10
25528	9329	7
25528	20629	9
25528	27132	7
25528	28880	7
25528	510	8
25528	9018	9
25528	404	7
25528	28091	7
25528	7726	8
25528	29883	9
25528	4026	7
25528	25047	8
25528	8191	7
25528	15734	8
25528	15729	10
25528	24504	9
25528	8816	9
25528	25420	10
25528	23259	8
25528	12313	9
25528	19638	9
25528	24200	8
25528	2969	7
25528	19180	7
25528	10392	8
25528	5121	8
25528	18193	10
25528	17507	7
25528	11	9
25528	1188	8
25528	24939	7
25528	28944	8
25528	4124	8
25528	21666	7
25528	17877	8
25528	5389	8
25528	243	9
25528	7180	9
25528	3272	7
25528	10700	7
25528	27493	7
25528	1019	9
25528	19227	8
25528	6345	9
25528	8524	7
25528	591	9
25528	30596	7
25528	28956	10
25528	18487	8
25528	13729	7
25528	15344	9
25528	5375	9
25528	25326	8
25528	22896	7
25528	17478	8
25528	27126	8
25528	4682	7
25528	7932	9
25528	6593	10
25528	455	8
25528	15604	9
25528	16719	8
25528	20102	7
25528	5370	8
25528	17811	8
25528	29717	8
25528	26158	9
25528	23819	7
25528	16901	8
25528	23182	9
25528	5797	8
25528	28669	7
25528	11387	8
25528	16909	9
25528	17346	10
25528	29782	7
25528	27436	8
25528	8637	10
25528	6349	9
25528	30277	7
25528	1959	9
25528	11500	7
25528	24475	7
25528	30374	7
25528	26404	9
25528	5098	7
25528	27163	8
25528	9331	8
25528	17603	8
25528	2536	8
25528	19296	8
25528	11415	9
25528	11941	8
25528	13444	7
25528	23545	7
25528	13258	7
25528	10143	8
25528	5015	10
25528	112	7
25528	1455	7
25528	17196	9
25528	5768	9
25528	9438	9
25528	11599	7
25528	8297	7
25528	18504	7
25528	920	9
25528	20728	8
25528	2527	9
25528	5387	8
25528	17172	7
25528	10099	8
25528	16181	7
25528	5333	7
25528	5070	8
25528	23117	8
25528	30937	7
25528	13147	8
25528	10310	8
25528	2178	7
25528	22881	7
25528	17489	10
25528	17225	8
25528	6518	9
25528	1152	8
25528	3983	9
25528	31016	9
25528	7117	9
25528	27428	9
25528	18513	7
25528	8796	8
25528	16307	8
25528	22459	8
25528	16865	7
25528	4785	7
25528	12509	9
25528	22502	8
25528	18155	9
25528	24325	7
25528	29249	9
25528	889	7
25528	1621	8
25528	5341	10
25528	2321	7
25528	12195	9
25528	9052	8
25528	4729	8
25528	7183	7
25528	23688	7
25528	811	9
25528	20687	7
25528	223	10
25528	1245	9
25528	15848	10
25528	26110	8
25528	26048	7
25528	22940	8
25528	15808	9
25528	4732	8
25528	2044	9
25528	24690	8
25528	13658	7
25528	24274	10
25528	3307	9
25528	27523	9
25528	2507	7
25528	13503	7
25528	748	8
25528	30823	8
25528	16884	7
25528	20473	7
25528	10352	10
25528	7017	7
25528	6811	8
25528	11260	7
25528	16003	7
25528	22780	10
25528	15853	8
25528	17149	8
25528	4053	8
25528	21960	7
25528	29117	9
25528	5514	8
25528	7102	9
25528	23664	7
25528	25113	7
25528	28113	8
25528	648	8
25528	11256	7
25528	26355	7
25528	12390	8
25528	10777	7
25528	4275	8
25528	25332	7
25528	1905	7
25528	4455	7
25528	17809	9
25528	4680	9
25528	12464	8
25528	7879	8
25528	13315	9
25528	1926	7
25528	10285	8
25528	10312	8
25528	1144	8
25528	26918	9
25528	11329	7
25528	27468	7
25528	16572	7
25528	28787	9
25528	16595	8
25528	29972	7
25528	4261	8
25528	7505	7
25528	74	8
25528	20324	7
25528	21109	8
25528	8735	10
25528	7841	7
25528	20816	9
25528	10709	7
25528	12320	9
25528	13710	7
25528	17856	9
25528	24094	9
25528	21609	7
25528	312	10
25528	1026	7
25528	2889	8
25528	8417	9
25528	2024	8
25528	5220	7
25528	20520	9
25528	17376	9
25528	21659	7
25528	7467	10
25528	13578	9
25528	27482	8
25528	2084	9
25528	15922	9
25528	30835	7
25528	30392	8
25528	15603	10
25528	16926	10
25528	28642	10
25528	5769	7
25528	29572	10
25528	2946	7
25528	10978	8
25528	13311	8
25528	5657	8
25528	71	8
25528	13256	9
25528	23910	10
25528	19325	8
25528	26288	9
25528	22794	9
25528	12207	8
25528	12029	10
25528	2493	11
25528	14050	8
25528	23709	9
25528	16885	8
25528	3313	9
25528	15823	10
25528	25456	7
25528	27629	8
25528	22205	10
25528	11218	7
25528	18016	8
25528	2445	7
25528	227	7
25528	24469	8
25528	15937	8
25528	5142	8
25528	22963	10
25528	4649	8
25528	2767	7
25528	2572	7
25528	11269	9
25528	12818	10
25528	30896	10
4146	9643	7
4146	25420	7
4146	19180	7
4146	6593	7
4146	26404	7
4146	17196	7
4146	5070	7
4146	31016	7
4146	26918	7
4146	23910	7
4146	22205	7
4146	30896	7
23438	17263	7
23438	2454	7
23438	4266	8
23438	7473	7
23438	11938	8
23438	27256	7
23438	11660	8
23438	2196	7
23438	15725	7
23438	9643	7
23438	9991	7
23438	26797	7
23438	18229	7
23438	20629	7
23438	510	7
23438	9018	7
23438	7726	8
23438	29883	8
23438	4026	7
23438	15734	7
23438	15729	8
23438	24504	8
23438	8816	8
23438	25420	8
23438	12313	8
23438	19638	8
23438	26988	7
23438	24200	8
23438	18193	7
23438	28944	7
23438	4124	7
23438	17877	7
23438	243	7
23438	1019	8
23438	19227	8
23438	6345	7
23438	591	8
23438	28956	7
23438	18487	7
23438	15344	7
23438	25326	7
23438	27126	7
23438	7932	8
23438	23658	7
23438	6593	8
23438	16719	7
23438	593	7
23438	5370	7
23438	4426	7
23438	26158	7
23438	23182	7
23438	5797	8
23438	28669	7
23438	11387	7
23438	16909	8
23438	29782	8
23438	8637	8
23438	6349	7
23438	1959	7
23438	24475	8
23438	30374	7
23438	26404	7
23438	27163	7
23438	11415	8
23438	5015	7
23438	112	7
23438	17196	7
23438	9438	8
23438	8297	7
23438	2527	7
23438	5387	7
23438	30937	7
23438	13147	8
23438	782	7
23438	17489	7
23438	17225	7
23438	6518	7
23438	1152	8
23438	3983	7
23438	31016	7
23438	7117	7
23438	27428	7
23438	8796	7
23438	22459	7
23438	4785	8
23438	18155	7
23438	29249	8
23438	1621	8
23438	5341	8
23438	12195	7
23438	4729	7
23438	811	8
23438	20687	7
23438	223	7
23438	15848	8
23438	26110	7
23438	4732	8
23438	24690	7
23438	13658	7
23438	24274	8
23438	3307	8
23438	3976	7
23438	27523	7
23438	748	8
23438	10352	7
23438	22780	7
23438	29117	7
23438	5514	7
23438	7102	7
23438	648	7
23438	4455	7
23438	17809	8
23438	4680	8
23438	7879	7
23438	13315	7
23438	10285	7
23438	28787	8
23438	4261	7
23438	21109	7
23438	8735	8
23438	20816	7
23438	10709	8
23438	12320	8
23438	17856	7
23438	28876	7
23438	24094	8
23438	312	7
23438	1026	7
23438	2889	7
23438	8417	7
23438	2024	7
23438	20520	7
23438	17376	8
23438	7467	8
23438	13578	7
23438	27482	7
23438	2084	8
23438	15922	8
23438	15603	8
23438	16926	7
23438	28642	8
23438	29572	7
23438	13256	8
23438	23910	7
23438	19325	7
23438	12207	7
23438	12029	7
23438	2493	8
23438	14050	7
23438	23709	8
23438	3313	7
23438	15823	8
23438	22205	7
23438	18016	7
23438	2445	8
23438	24469	8
23438	5142	7
23438	22963	8
23438	11269	7
23438	12818	8
23438	30896	8
2193	4266	7
2193	27256	7
2193	24268	7
2193	11660	7
2193	24149	7
2193	9991	7
2193	10386	7
2193	20629	7
2193	9018	7
2193	29883	7
2193	8816	7
2193	25420	7
2193	18193	7
2193	5389	7
2193	19227	7
2193	6345	7
2193	30596	7
2193	28956	7
2193	18487	7
2193	13729	7
2193	15344	7
2193	5375	7
2193	27126	7
2193	4682	7
2193	7932	7
2193	6593	7
2193	15604	7
2193	16719	7
2193	5370	7
2193	26158	7
2193	16909	7
2193	17346	7
2193	26404	7
2193	19296	7
2193	11941	7
2193	5768	7
2193	9438	7
2193	5387	7
2193	10099	7
2193	23117	7
2193	13147	7
2193	17489	7
2193	3983	7
2193	31016	7
2193	7117	7
2193	18155	7
2193	29249	7
2193	12195	7
2193	811	7
2193	223	7
2193	15848	7
2193	4732	7
2193	24690	7
2193	3307	7
2193	27523	7
2193	10352	7
2193	29117	7
2193	5514	7
2193	7102	7
2193	26355	7
2193	17809	7
2193	1926	7
2193	10285	7
2193	28787	7
2193	21109	7
2193	12320	7
2193	17856	7
2193	2889	7
2193	2024	7
2193	20520	7
2193	7467	7
2193	13578	7
2193	2084	7
2193	15922	7
2193	15603	7
2193	16926	7
2193	10978	7
2193	23910	7
2193	19325	7
2193	12029	7
2193	16885	7
2193	3313	7
2193	15823	7
2193	25456	7
2193	22205	7
2193	24469	7
2193	2767	7
2193	11269	7
2193	12818	7
2193	30896	7
30396	9991	7
30396	9018	7
30396	24504	7
30396	25420	8
30396	1188	7
30396	6593	8
30396	26404	8
30396	9438	7
30396	5387	7
30396	31016	8
30396	29249	7
30396	29117	7
30396	648	7
30396	12390	7
30396	12464	7
30396	10285	7
30396	26918	7
30396	28787	7
30396	12320	7
30396	2084	7
30396	23910	8
30396	22205	8
30396	30896	8
18611	12076	7
18611	24149	7
18611	15725	7
18611	9643	7
18611	9991	8
18611	510	9
18611	9018	7
18611	28091	7
18611	8816	7
18611	25420	7
18611	10392	7
18611	18193	7
18611	28944	7
18611	19227	7
18611	28956	7
18611	18487	7
18611	15344	7
18611	5375	7
18611	25326	8
18611	22896	8
18611	6593	7
18611	15604	8
18611	16719	7
18611	593	7
18611	5370	7
18611	26158	7
18611	16909	7
18611	26404	7
18611	23545	7
18611	17196	8
18611	5768	7
18611	9438	7
18611	8297	7
18611	30937	7
18611	13147	7
18611	18155	7
18611	29249	7
18611	4729	8
18611	20687	7
18611	223	8
18611	4732	7
18611	24690	8
18611	3307	9
18611	10352	7
18611	29117	8
18611	7102	7
18611	648	7
18611	7879	7
18611	28787	7
18611	10709	7
18611	12320	7
18611	17856	7
18611	20520	7
18611	13578	7
18611	2084	9
18611	16926	8
18611	13256	8
18611	23910	8
18611	19325	7
18611	16885	7
18611	3313	9
18611	27629	7
18611	22205	8
18611	227	8
18611	24469	7
18611	12818	8
18611	30896	7
17263	2454	8
17263	8427	8
17263	26980	7
17263	4266	9
17263	7473	8
17263	11938	9
17263	1400	7
17263	29339	7
17263	27256	7
17263	24268	7
17263	11660	9
17263	12076	7
17263	2196	8
17263	15755	7
17263	2421	7
17263	16136	7
17263	24149	7
17263	15725	8
17263	9643	7
17263	9991	8
17263	5397	7
17263	10697	7
17263	26797	7
17263	12759	7
17263	18229	7
17263	20629	8
17263	510	8
17263	9018	9
17263	28091	7
17263	7726	7
17263	29883	8
17263	4026	8
17263	25047	8
17263	15734	7
17263	15729	9
17263	24504	7
17263	8816	8
17263	25420	9
17263	12313	8
17263	19638	8
17263	18438	7
17263	24200	7
17263	19180	7
17263	10392	7
17263	18193	8
17263	17507	7
17263	1188	7
17263	24939	7
17263	28944	8
17263	4124	7
17263	17877	9
17263	243	8
17263	7180	7
17263	10700	7
17263	1019	8
17263	19227	9
17263	6345	9
17263	591	8
17263	10698	7
17263	28956	8
17263	18487	8
17263	13729	7
17263	15344	8
17263	8474	7
17263	5375	7
17263	25326	7
17263	27126	8
17263	7932	9
17263	6593	8
17263	15604	8
17263	16719	8
17263	593	7
17263	20102	7
17263	5370	9
17263	29717	8
17263	26158	8
17263	16901	7
17263	23182	9
17263	5797	8
17263	28669	7
17263	11387	8
17263	16909	8
17263	17346	8
17263	29782	8
17263	27436	8
17263	8637	9
17263	6349	8
17263	1959	9
17263	28176	7
17263	28290	7
17263	24475	8
17263	30374	7
17263	26404	8
17263	27163	8
17263	2536	7
17263	19296	8
17263	11415	8
17263	23545	7
17263	5015	8
17263	112	7
17263	17196	7
17263	5768	7
17263	9438	9
17263	8297	7
17263	920	7
17263	2527	7
17263	5387	8
17263	10099	7
17263	23117	7
17263	30937	7
17263	13147	9
17263	22881	7
17263	14266	7
17263	17489	8
17263	24687	7
17263	17225	8
17263	6518	7
17263	1152	8
17263	3983	8
17263	31016	8
17263	7117	8
17263	27428	8
17263	8796	7
17263	17138	7
17263	22459	8
17263	8753	7
17263	16865	7
17263	4785	8
17263	12509	7
17263	18155	9
17263	24325	7
17263	29249	9
17263	1621	9
17263	5341	9
17263	12195	9
17263	9052	8
17263	4729	7
17263	811	8
17263	20687	7
17263	223	9
17263	1245	7
17263	15848	9
17263	26110	7
17263	26048	7
17263	22940	7
17263	15808	7
17263	4732	8
17263	2044	8
17263	24690	9
17263	13658	8
17263	24274	8
17263	3307	9
17263	27523	8
17263	25058	7
17263	748	9
17263	30823	7
17263	10352	9
17263	16003	7
17263	22780	9
17263	15853	8
17263	4053	7
17263	6852	7
17263	29117	8
17263	5514	7
17263	7102	9
17263	648	7
17263	11256	7
17263	12390	7
17263	4275	8
17263	4455	7
17263	17809	8
17263	4680	8
17263	12464	7
17263	7879	7
17263	13315	8
17263	1926	7
17263	10285	8
17263	28800	7
17263	10312	8
17263	26918	8
17263	28787	9
17263	4261	7
17263	27205	7
17263	20324	7
17263	21109	7
17263	8735	9
17263	20816	7
17263	10709	8
17263	12320	8
17263	22275	7
17263	17856	9
17263	28876	7
17263	24094	8
17263	312	8
17263	1026	8
17263	11493	7
17263	2889	8
17263	8417	8
17263	2024	8
17263	20520	8
17263	17376	8
17263	7467	8
17263	13578	8
17263	27482	7
17263	2084	9
17263	15922	8
17263	30835	7
17263	30392	8
17263	15603	8
17263	16926	8
17263	24146	8
17263	28642	9
17263	5769	7
17263	29572	8
17263	2946	7
17263	10978	7
17263	13311	7
17263	5657	7
17263	13256	9
17263	23910	9
17263	19325	7
17263	26288	7
17263	22794	7
17263	12207	7
17263	12029	8
17263	2493	8
17263	14050	7
17263	23709	8
17263	16885	7
17263	3313	8
17263	15823	8
17263	27629	7
17263	22205	9
17263	670	7
17263	11218	7
17263	18016	7
17263	2445	9
17263	227	7
17263	24469	8
17263	15937	8
17263	5142	7
17263	22963	9
17263	4649	7
17263	12261	8
17263	11269	8
17263	12818	9
17263	30896	8
28489	9643	7
28489	510	7
28489	9018	7
28489	25420	7
28489	19227	7
28489	6593	8
28489	26404	7
28489	9438	7
28489	5387	7
28489	31016	7
28489	16865	7
28489	29249	7
28489	4729	7
28489	4732	7
28489	7879	7
28489	10285	7
28489	28787	7
28489	12320	7
28489	11493	7
28489	2084	8
28489	23910	7
28489	22205	7
28489	24469	7
28489	30896	8
17493	4266	9
17493	20629	7
17493	4960	7
17493	510	8
17493	5375	7
17493	25326	7
17493	22896	7
17493	17478	7
17493	27126	7
17493	6593	7
17493	593	8
17493	16909	8
17493	26404	7
17493	112	7
17493	17196	7
17493	22502	7
17493	29249	7
17493	4729	7
17493	811	8
17493	15848	7
17493	17356	7
17493	4431	7
17493	3307	7
17493	27523	7
17493	846	7
17493	4053	8
17493	5514	7
17493	648	8
17493	17809	8
17493	7879	7
17493	29972	7
17493	2084	8
17493	15603	7
17493	16926	7
17493	13256	7
17493	3313	7
17493	15823	7
17493	25456	7
17493	22205	8
17493	227	7
17493	5142	7
17493	12818	7
17493	30896	8
2454	16543	7
2454	8824	7
2454	4266	10
2454	11938	9
2454	29339	8
2454	27256	9
2454	7968	7
2454	11660	7
2454	12076	11
2454	2196	7
2454	15755	7
2454	16136	7
2454	24149	8
2454	19496	7
2454	15725	8
2454	9643	9
2454	9991	9
2454	9974	7
2454	26797	10
2454	10386	7
2454	14919	7
2454	9329	9
2454	4960	8
2454	28880	7
2454	510	8
2454	9018	11
2454	28091	8
2454	7726	9
2454	23270	7
2454	29883	7
2454	8191	8
2454	15729	9
2454	24504	10
2454	8816	10
2454	25420	12
2454	12313	7
2454	18438	9
2454	26988	8
2454	24200	10
2454	2969	7
2454	19180	8
2454	10392	7
2454	5121	8
2454	18193	11
2454	11	7
2454	1188	10
2454	28944	8
2454	4124	9
2454	10190	7
2454	21666	7
2454	5389	8
